Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
Tandil_Aero	Buenos_Aires	10603	7,8	3,7	1015,6	994,3	13,7	1,5	5,1	17,6	1,5	1	0	0	0	0,356212545
Formosa_Aero	Formosa	10330	25,3	17,3	1013,5	1006,5	13,2	3,5	6,2	32,4	18,4	0	0	0	0	0,429213678
Mendoza_Aero	Mendoza	10101	20,9	5,2	1017	938,6	11,6	3	7,2	28,7	14,2	0	0	0	0	0,272837887
Presidencia_R_S_Penia_Aero	Chaco	10227	22,7	15,2	1015,1	1004,3	20	2,8	4,6	29	15,8	0	0	0	0	0,976204819
Formosa_Aero	Formosa	10911	29,3	13,9	1009,8	1003	17,5	5,4	7,7	37	22	0	0	0	0	0,367076225
San_Martin_Mza	Mendoza	10423	21,2	11	1014,6	941,2	15	2,2	2,6	29,8	14,9	0	0	0	0	0,127273867
Corrientes_Aero	Entre_Rios	11019	24,4	15,1	1009,2	1002	8,7	2	4,1	32,2	15,9	0	0	0	0	0,715071801
Rio_Cuarto_Aero	Cordoba	10628	12,7	3,6	1008,2	959	11,6	4,2	7,2	20,3	5,2	0	0	0	0	0,956398324
Bahia_Blanca_Aero	Buenos_Aires	10908	14,2	7,6	1013	1003	13,5	5,8	11,3	23,7	5,1	0	1	0	0	0,568910216
Cordoba_Aero	Cordoba	10718	10,1	1,4	1016,1	958,2	9	6,7	11,3	15	6	0	0	0	0	0,068277782
Iguazu_Aero	Misiones	10622	11,7	9,9	1017,1	984,9	10,5	2,4	4,1	16	9	0	1	0	0	0,425896157
San_Martin_Mza	Mendoza	10407	15,4	4,7	1016	941	15	2,5	3,6	23,4	8,7	0	0	0	0	0,719153434
Azul_Aero	Buenos_Aires	10930	9,5	6,2	1014,7	996,8	13,7	3,9	11,3	13,8	4,9	0	1	0	0	0,171203318
La_Rioja_Aero	La_Rioja	10607	15,5	-0,6	1014,3	964,3	14,3	1,3	3,6	24,2	5,8	0	0	0	0	0,414551272
Ceres_Aero	Santa_Fe	10401	22,6	19,1	1012,6	1002,5	11,3	3,9	6,7	35	20	0	1	0	0	0,232599553
Ceres_Aero	Santa_Fe	11023	26,7	14,7	1005,1	995,1	12,6	5	9,3	37,1	16,2	0	0	0	0	0,514742971
Iguazu_Aero	Misiones	10213	22,9	22,5	1009,5	978,8	10	2,8	6,2	30,8	21	0	1	0	0	0,195134108
Corrientes_Aero	Entre_Rios	10507	17	10,9	1022	1014,6	9,3	2,5	6,7	25,2	14	0	0	0	0	0,158987443
Santa_Rosa_Aero	La_Pampa	10508	16,4	2,6	1010	987,5	31,2	3,6	5,7	26,6	4,4	0	0	0	0	0,236994304
Villa_Dolores_Aero	Cordoba	10713	10,6	0,7	1018,9	952	28,8	2,4	3,6	21,5	0,9	0	0	0	0	0,915903947
Neuquen_Aero	Neuquen	10414	15,7	6,8	1014,3	982,2	11,6	2,6	4,6	26	2,2	0	0	0	0	0,470998327
San_Luis_Aero	San_Luis	10415	19,3	5,9	1016,5	935,8	20	2,6	4,1	27,8	10,1	0	0	0	0	0,733871613
Pilar	Cordoba	10205	23,4	16,7	1013	974,4	12,2	2,1	3,1	28,6	17,7	0	0	0	0	0,864493937
Pilar	Cordoba	10118	24,1	15,8	1016,4	977,7	16,9	1,8	3,1	30,8	16,2	0	0	0	0	0,240132142
San_Antonio_Oeste_Aero	Rio_Negro	11109	14,9	8,3	1015,9	1013,5	29,9	7,3	9,3	24,3	11	0	0	0	0	0,175779053
Viedma_Aero	Rio_Negro	10216	27,7	11,8	999	998,2	29,9	6	9,8	36,6	20,3	0	0	0	0	0,47893828
Neuquen_Aero	Neuquen	10321	16,2	1	1016,5	984,6	11,7	3,6	7,2	28,6	10	0	0	0	0	0,607773268
Junin_Aero	Buenos_Aires	10620	3,6	-3,2	1025,2	1015	10,8	2,1	4,6	13,3	-3,6	0	0	0	0	0,18973967
Rio_Cuarto_Aero	Cordoba	11006	18,4	3,7	1018,9	970,2	15	7,3	13,4	26	10,8	0	0	0	0	0,063079889
Mendoza_Aero	Mendoza	10904	12,3	1,3	1015,9	934,8	10,9	1,1	4,1	21	4,9	0	0	0	0	0,242474338
Laboulaye_Aero	Cordoba	10101	16,7	5,7	1020,5	1004,3	10	3,2	7,2	27	9,9	0	0	0	0	0,197415683
San_Martin_Mza	Mendoza	10930	11,1	0,3	1023,5	946,8	15	2,9	4,1	17,5	3	0	0	0	0	0,322096847
Tartagal_Aero	Salta	10224	30,1	19,9	1000,2	951,7	10	2,7	7,2	36,8	23,8	0	0	0	0	0,466633638
Junin_Aero	Buenos_Aires	10116	23,8	18,1	1006,9	997,6	12,1	3,5	4,6	32,2	18,7	0	0	0	0	0,248223869
Resistencia_Aero	Chaco	10306	21,6	15,7	1010	1003,9	11,4	1,8	3,6	29	14,8	0	0	0	0	0,574867268
Rio_Cuarto_Aero	Cordoba	10310	20,2	12,9	1009,8	961,8	12,4	4,2	8,2	33,7	15,8	0	0	0	0	0,207968355
La_Rioja_Aero	La_Rioja	10602	18,2	6	1014,9	965,2	17,1	1,5	3,1	28,2	5	0	0	0	0	0,570594974
Rosario_Aero	Santa_Fe	10904	10,3	2,7	1024,9	1021,9	14,6	2,9	7,7	17,2	3,8	0	0	0	0	0,774186285
Villa_Reynolds_Aero	San_Luis	10511	11,9	6,1	1018	961	14,2	1,5	4,1	26,5	2,8	0	0	0	0	0,7665336
Santa_Rosa_Aero	La_Pampa	10212	27,2	15,1	1003,3	981,8	24,5	3,4	4,6	35,7	19,7	0	1	0	0	0,830523821
Ushuaia_Aero_II	Ushuaia	10722	4,7	0,6	1010	1003,6	16,7	9,7	20,1	8	-1	0	1	0	0	0,403862537
Bahia_Blanca_Aero	Buenos_Aires	10407	13,7	4,7	1014,3	1004,3	15	4,1	6,2	21,5	6	0	0	0	0	0,501908275
Presidencia_R_S_Penia_Aero	Chaco	10524	11,1	8,4	1020,8	1009,6	11,6	1,8	2,6	19,2	4,6	1	0	0	0	0,521658052
Posadas_Aero	Misiones	10609	18,6	15,9	1018,5	1003,7	12,2	1,2	3,1	26,1	15,5	0	1	0	0	0,040603207
Gualeguaychu_Aero	Entre_Rios	10419	20,9	11,6	1019	1016,2	15	1,3	2,1	29,2	9,5	0	0	0	0	0,58090755
Reconquista_Aero	Santa_Fe	11019	24,6	15,5	1008,8	1002,6	6,9	2,6	7,2	33,6	16,1	0	0	0	0	0,022160768
Pilar	Cordoba	10219	14,6	11,9	1020,3	980,5	9,5	2,2	3,6	19,8	12,1	0	1	0	0	0,579693042
El_Bolson	Rio_Negro	10118	24,5	10,1	1016,8	977,4	33,8	1,3	5,1	31,4	10,2	0	0	0	0	0,445271407
Rio_Gallegos_Aero	Santa_Cruz	10526	1,4	0,9	1003,8	1001,5	7,6	2,3	5,1	4	-1	0	1	0	0	0,247637485
Monte_Caseros_Aero	Corrientes	10911	27,2	15,1	1010,7	1004,4	6,8	4	8,8	36,6	19,3	0	0	0	0	0,72841712
Rosario_Aero	Santa_Fe	10412	16,7	9,9	1014,1	1011	11,1	4,8	7,7	21,1	13,4	0	0	0	0	0,242604289
Tartagal_Aero	Salta	10629	18,4	9,9	1010,4	959,4	10	2,9	5,1	28,7	11	0	0	0	0	0,724124297
Reconquista_Aero	Santa_Fe	10205	24,1	16,3	1012,4	1006,3	12,6	3,4	7,2	30,2	17,5	0	0	0	0	0,898069686
Catamarca_Aero_II	Catamarca	11001	16,3	-2,4	1013,1	960,7	20	5,9	10,3	25	7,4	0	0	0	0	0,846511826
Sauce_Viejo_Aero	Santa_Fe	10416	20,6	14,5	1017,3	1015,2	10,6	1,4	2,6	30,4	14,1	1	0	0	0	0,947404215
Dolores_Aero	Buenos_Aires	10706	11,5	10,6	1012,4	1011,4	5,1	4,4	10,8	14,1	10	1	1	0	0	0,354671665
Comodoro_Rivadavia_Aero	Chubut	10729	8,4	2,1	1020,3	1014,7	15,8	3,7	6,7	13,3	3,2	0	0	0	0	0,290769953
Posadas_Aero	Misiones	10507	16,9	9,6	1021,3	1006,4	13,4	3	7,7	21	13,3	0	0	0	0	0,454465657
Rosario_Aero	Santa_Fe	11103	18,6	11,3	1017	1014	14	3,2	5,1	25	12,2	0	0	0	0	0,5378958
Ezeiza_Aero	Buenos_Aires	10122	24,9	16,2	1018,7	1016,4	10	3,7	5,1	30	19,6	0	0	0	0	0,472863607
San_Antonio_Oeste_Aero	Rio_Negro	10603	11,9	4,7	1013,5	1011,1	29,9	5,4	6,7	18,2	2	0	0	0	0	0,742882396
Iguazu_Aero	Misiones	11002	21	17	1013,4	982,2	13,5	2,4	4,1	27,2	15,4	0	0	0	0	0,418105018
Monte_Caseros_Aero	Corrientes	10227	19,4	11,9	1017,1	1010,6	15,8	1,8	4,1	25,7	13,8	0	0	0	0	0,091538683
Gualeguaychu_Aero	Entre_Rios	10705	16,3	15,9	1013,5	1010,8	4,5	2,2	3,1	19,2	13,8	1	1	0	0	0,432139316
Dolores_Aero	Buenos_Aires	10307	18,9	12,7	1012,9	1011,8	9,5	1,8	2,1	27,4	9	0	0	0	0	0,511106974
Rio_Cuarto_Aero	Cordoba	11022	19,5	4,2	1007,5	959,1	11,9	8,4	14,9	29	11	0	0	0	0	0,070356996
Rosario_Aero	Santa_Fe	10326	18,7	9	1018,7	1015,7	11,6	2,2	5,1	27,6	11	0	0	0	0	0,178331087
Iguazu_Aero	Misiones	10428	23,2	20,2	1014,4	983,5	11,9	2,5	5,1	29,8	18	0	0	0	0	0,861219163
Rio_Cuarto_Aero	Cordoba	10825	4,1	-5,3	1032,5	980,8	13,7	1,7	6,7	11	-3,5	0	0	0	0	0,014324663
Resistencia_Aero	Chaco	10125	23,3	20,5	1008,2	1002,2	10,8	3,3	8,2	28,2	20,9	0	1	0	0	0,106890599
San_Juan_Aero_II	San_Juan	10904	12,5	0,7	1016,9	947,1	15,8	2,2	5,1	23,3	2	0	0	0	0	0,106870347
Tucuman_Aero_II	Tucuman	10327	22,4	18,1	1017	966,1	11,7	1,7	4,1	27	19,6	0	0	0	0	0,057980323
Pilar	Cordoba	10529	14,8	2,9	1010,9	971,4	14,3	2,8	5,1	24,3	8,1	0	0	0	0	0,384651333
Oran_Aero	Salta	11004	23,5	8,3	1017,2	977	3,5	3,6	8,2	33,4	16,6	0	0	0	0	0,984938845
Concordia_Aero	Entre_Rios	10908	20,9	16	1014	1009,6	10,9	4,2	9,3	31,4	15,5	0	1	0	0	0,082072648
Paso_De_Los_Libres_Aero	Corrientes	10822	16,9	13	1008,7	1000,5	8,9	7,8	22,1	30,7	9	0	1	0	0	0,414295812
Esquel_Aero	Chubut	10621	7,6	-0,9	1002	910,4	15,9	8,6	11,3	10,8	2	0	1	0	0	0,722955593
La_Plata	Buenos_Aires	10319	18,4	15,2	1021	1018,3	10	6,1	8,7	22	10	0	1	0	0	0,775883833
Posadas_Aero	Misiones	10414	16,8	7,9	1018,6	1003,7	13,2	1,4	3,6	23	10,6	0	0	0	0	0,37181911
Gualeguaychu_Aero	Entre_Rios	10428	21,1	17,7	1010,5	1007,8	12,2	4,2	6,2	29,6	18,8	0	1	0	0	0,844395934
Azul_Aero	Buenos_Aires	10423	14,4	12,8	1021,6	1004	7,6	2,7	4,1	25,7	8,6	1	0	0	0	0,321234168
Posadas_Aero	Misiones	10808	22,9	14,2	1005,1	990,8	19,3	4,5	7,7	30,5	16	0	0	0	0	0,623052419
Mar_Del_Plata_Aero	Buenos_Aires	10709	4,7	2,9	1025,4	1022,8	6,3	2,3	12,3	12,2	-2	1	1	0	0	0,84832645
Rio_Cuarto_Aero	Cordoba	10921	8,4	-0,5	1015,9	966,1	12,7	4,4	7,2	21,8	5,5	0	1	0	0	0,978574686
Corrientes_Aero	Entre_Rios	11111	22,6	19,8	1002,9	995,8	8,9	5,8	10,8	34,3	19	0	1	0	0	0,818838746
Presidencia_R_S_Penia_Aero	Chaco	10406	21,3	17,9	1011,9	998,6	18,5	2,2	3,1	28,6	15,4	0	0	0	0	0,933768998
Formosa_Aero	Formosa	10328	21,4	14	1017	1010,1	13,2	2,9	5,7	28,6	15,4	0	0	0	0	0,334541653
Santiago_Del_Estero_Aero	Santiago_del_Estero	11016	23,4	17,2	1013,3	989,4	13	2	4,6	32,2	15,5	0	0	0	0	0,716437155
Tartagal_Aero	Salta	10622	9,9	6,6	1010,8	958,5	10	0,7	3,1	21	2,4	0	0	0	0	0,959605436
Sauce_Viejo_Aero	Santa_Fe	10513	18,1	16,2	1014,1	1012	8,7	1,3	2,6	24	13,4	0	1	0	0	0,586500982
Ezeiza_Aero	Buenos_Aires	10628	13,7	9,3	1011,2	1008,7	9,2	2,6	4,6	18,4	9,4	0	1	0	0	0,156680218
Monte_Caseros_Aero	Corrientes	10615	14,3	9,6	1019,8	1013,3	17,1	4,6	5,1	20	10,9	0	0	0	0	0,576206631
Posadas_Aero	Misiones	10129	30,4	18,8	1012,1	997,9	13,4	2,2	4,1	37	20	0	0	0	0	0,354375763
La_Plata	Buenos_Aires	11103	16,5	11,1	1016,4	1013,7	10	3,6	5,1	21,5	10,8	0	0	0	0	0,005376354
San_Rafael_Aero	Mendoza	10405	17,1	9,8	1007,3	923,1	20	2,3	3,6	26,4	10	0	0	0	0	0,765530672
Bahia_Blanca_Aero	Buenos_Aires	11027	14,3	2	1020,3	1010,2	15	3,1	6,2	25,4	2,8	0	0	0	0	0,739510547
Presidencia_R_S_Penia_Aero	Chaco	10910	30,5	16,3	1010,6	1000,2	18,3	7,5	12,9	38,8	22,6	0	0	0	0	0,9549254
Rio_Gallegos_Aero	Santa_Cruz	11107	7,9	-2,9	997	994,8	16,3	7,1	11,3	19	3,1	0	1	0	0	0,329474578
Santa_Rosa_Aero	La_Pampa	10518	7,5	2,9	1021,3	997,9	24,5	4	5,1	17,9	2,5	0	1	0	0	0,549230094
Formosa_Aero	Formosa	10622	10,9	9,7	1016,1	1008,8	11,4	2,9	4,6	13,1	6,6	0	1	0	0	0,583316271
Posadas_Aero	Misiones	10716	14,2	7,6	1020,9	1005,8	12,4	1,1	2,1	21	7,5	0	0	0	0	0,892654091
Pilar	Cordoba	10825	5,6	-4,3	1033,5	991,7	15	2,3	3,6	13,1	-3,8	0	0	0	0	0,568599009
Villa_Dolores_Aero	Cordoba	10824	7,2	-10,8	1027,2	959	20	1,4	2,1	13,5	3,3	0	0	0	0	0,996681537
Rio_Gallegos_Aero	Santa_Cruz	10610	5,8	0,4	990,3	988	17,1	11,2	17	10,9	1	0	1	0	0	0,995343095
Dolores_Aero	Buenos_Aires	11112	18,3	11,1	1006,6	1005,5	6,8	4,5	10,8	26	10	1	0	0	0	0,454411741
Villa_Dolores_Aero	Cordoba	10724	4,7	-6,1	1029,7	960,4	24,3	3,1	4,1	14,6	-3,8	0	0	0	0	0,264228441
Reconquista_Aero	Santa_Fe	10608	16,4	12,7	1021,5	1014,7	8,2	2	3,6	24,2	10,1	0	0	0	0	0,837153971
San_Julian_Aero	Santa_Cruz	10703	6,6	-1,3	988,2	980,8	29,9	8,9	10,3	11,6	3,6	0	0	0	0	0,149949755
Oran_Aero	Salta	10515	22	18,4	1008,3	968	10	2,8	10,3	24,8	19,8	0	0	0	0	0,728443451
Trelew_Aero	Chubut	10628	10,7	1,8	1000,3	995,1	29,9	4,8	7,7	15,8	6,5	0	0	0	0	0,87456949
Rosario_Aero	Santa_Fe	10125	21,4	12,2	1011,1	1008,2	11,7	5,4	8,2	36,5	14,9	0	0	0	0	0,556108377
San_Martin_Mza	Mendoza	10218	18,2	1,4	1017,8	943,5	15	1,4	2,6	24	13,4	0	0	0	0	0,647759999
Viedma_Aero	Rio_Negro	10712	8,5	0,9	1014,3	1013,4	27	4,4	7,7	19,5	-1	0	0	0	0	0,712433765
Azul_Aero	Buenos_Aires	10413	9,5	0,1	1017,2	999,3	16,9	4,5	7,7	17,5	1,9	0	0	0	0	0,605117396
Mendoza_Aero	Mendoza	10907	20,5	4,6	1008,1	929,8	15	1,9	4,6	29	10	0	0	0	0	0,861694194
Villa_Reynolds_Aero	San_Luis	10602	10,2	-0,4	1019,8	962,3	12,6	3	6,7	26,5	2,5	0	0	0	0	0,419067587
Cordoba_Aero	Cordoba	10829	19,6	-6,9	1013,8	957	10,8	5,4	10,3	32,2	8	0	0	0	0	0,567578086
San_Luis_Aero	San_Luis	10722	-0,4	-6,8	1031,7	944,5	20	2,2	4,1	4,6	-5,9	0	0	0	0	0,956888574
Posadas_Aero	Misiones	11018	24,6	14,4	1010,9	996,6	16,1	2,4	5,1	30	17,6	0	0	0	0	0,22420986
Villa_Dolores_Aero	Cordoba	11008	23,3	2,9	1012	948,1	16,9	6,7	13,4	31,4	14,7	0	0	0	0	0,256613756
San_Antonio_Oeste_Aero	Rio_Negro	10915	4,3	-1,6	1032,3	1029,8	29,9	2,9	5,1	11,2	-3	0	0	0	0	0,336402318
Oran_Aero	Salta	10726	10,7	-0,2	1018,2	976	10	1,8	4,1	21,6	1,8	0	0	0	0	0,262485375
Neuquen_Aero	Neuquen	10928	6,9	-2,2	1031,2	997,8	11,7	2,9	5,1	10	3,4	0	0	0	0	0,661691877
Cordoba_Aero	Cordoba	10815	7,8	-7,7	1019,6	960	11,4	3,2	9,8	24	-5	0	0	0	0	0,07521131
Tucuman_Aero_II	Tucuman	10414	17,9	14,7	1016,2	964,3	10,9	1,3	3,1	24	13,4	0	0	0	0	0,11034767
San_Luis_Aero	San_Luis	11017	20,6	11,3	1014,7	934,3	20	4	9,8	27,7	14	0	0	0	0	0,315569541
Neuquen_Aero	Neuquen	10422	16,3	8,8	1016,2	984,3	12,6	1,2	3,1	28	8,2	0	0	0	0	0,782389699
Laboulaye_Aero	Cordoba	10304	16,7	8,9	1019,1	1002,8	9,8	0,3	2,1	24,7	7,5	0	0	0	0	0,83671414
Iguazu_Aero	Misiones	10531	13,8	11,3	1015,7	983,7	13,7	2,6	5,1	23	5,7	0	0	0	0	0,759876122
La_Rioja_Aero	La_Rioja	10615	17,1	14,8	1012,3	963	7,1	1	2,1	24,8	13	1	0	0	0	0,172800248
Comodoro_Rivadavia_Aero	Chubut	10730	5,7	1,7	1017,2	1011,5	16,3	1,8	3,1	13,6	0,4	0	0	0	0	0,188457903
San_Rafael_Aero	Mendoza	11017	18,6	11,4	1016	931,7	20,1	3	4,6	25,4	11,4	0	0	0	0	0,42640071
San_Martin_Mza	Mendoza	11025	17,5	1,8	1014,2	939,7	15	2,6	3,1	26,7	10,4	0	0	0	0	0,386969237
Chamical_Aero	La_Rioja	10326	23,6	12,2	1017,6	965	24,1	1,2	5,1	29,9	15	0	0	0	0	0,784883173
Resistencia_Aero	Chaco	10411	26	22,4	1004,8	998,9	10,9	4,1	9,3	32	21,4	0	1	0	0	0,036233894
Iguazu_Aero	Misiones	10908	19,9	17,6	1016,2	985	14	3,1	8,8	27	16	0	1	0	0	0,447904305
Esquel_Aero	Chubut	10809	2,3	-4,9	1024,7	929,2	24,6	3,9	8,8	8	-4,8	0	0	0	0	0,795143393
Reconquista_Aero	Santa_Fe	11027	20,7	14,6	1017	1010,7	10,9	3,3	6,2	28,3	12,7	1	0	0	0	0,20307538
Mendoza_Aero	Mendoza	10430	16,5	8,1	1010,9	931,4	11,3	0,8	3,1	24	8,8	0	0	0	0	0,527288418
Oran_Aero	Salta	10711	16,7	13,2	1008,3	967,3	8,5	1,8	3,1	26,4	11,6	0	0	0	0	0,554465408
San_Luis_Aero	San_Luis	10731	13,4	6,4	1014,2	932,8	18,8	5,9	7,7	24,9	9	0	0	0	0	0,033329714
Rio_Cuarto_Aero	Cordoba	11030	20,8	12,1	1007,6	960	11,9	8,8	17	32,8	16,5	0	1	0	0	0,039084713
Tartagal_Aero	Salta	10427	25,4	15,5	1002,6	953,4	10	2,2	4,1	30,1	18	0	0	0	0	0,990538352
Oran_Aero	Salta	10118	24,1	22,3	1012	971,9	7,6	1,6	2,1	31,9	22,4	0	1	0	0	0,393237095
Tartagal_Aero	Salta	10618	14,9	14,2	1010,3	958,4	4,3	1,9	3,1	18,2	13	0	1	0	0	0,213561276
Neuquen_Aero	Neuquen	11028	21,9	3,3	1009	977,9	15	2,2	4,1	28,2	15	0	0	0	0	0,023042918
Reconquista_Aero	Santa_Fe	10325	23,2	18,7	1011,4	1005,2	11,7	1,6	5,1	28,7	16,9	1	0	0	0	0,436824187
Formosa_Aero	Formosa	10826	8,8	4,4	1026,9	1019,6	8,5	7,9	10,3	13	6	0	1	0	0	0,078626253
Tucuman_Aero_II	Tucuman	10820	20,6	5	1009,7	958,7	4,7	3,6	5,1	31	11,6	0	0	0	0	0,771986034
San_Rafael_Aero	Mendoza	10429	14,9	6,8	1014,2	928,6	20	2,5	6,2	22	9,3	0	0	0	0	0,887689513
Sauce_Viejo_Aero	Santa_Fe	10111	27,2	17,7	1013,5	1011,4	12,1	3	4,1	33,9	21,9	0	0	0	0	0,604557988
Tucuman_Aero_II	Tucuman	10618	12,1	9,1	1013,4	960,9	6	1,5	5,1	17	9,6	1	0	0	0	0,191246609
Presidencia_R_S_Penia_Aero	Chaco	11005	19	6,6	1019,2	1008,3	18,5	3,8	5,7	27,3	6,5	0	0	0	0	0,722447599
San_Luis_Aero	San_Luis	11022	22,6	1,8	1003,9	925	20	7,4	10,8	28,2	15	0	0	0	0	0,671482687
San_Antonio_Oeste_Aero	Rio_Negro	10904	11,2	-0,8	1020,8	1018,3	29,9	7,3	12,4	16,1	3,5	0	0	0	0	0,077465246
Cordoba_Aero	Cordoba	10822	11,2	-9,4	1017,3	959,4	10,1	7,4	11,8	18	7	0	0	0	0	0,24450911
Villa_Dolores_Aero	Cordoba	10518	11,1	5,1	1019,4	952,6	17,5	1,4	2,1	16,9	8,3	0	1	0	0	0,909675726
San_Luis_Aero	San_Luis	10326	19,6	8,6	1018,4	937,6	20	3	6,7	27,9	11,8	0	0	0	0	0,21642718
Esquel_Aero	Chubut	10112	17,7	3,3	1014,3	924,6	29,9	2,5	7,2	27,1	9,7	0	0	0	0	0,864698862
Monte_Caseros_Aero	Corrientes	10919	13,8	3,9	1023,8	1017,2	14	2,5	4,1	21	6,3	0	0	0	0	0,606413267
Rosario_Aero	Santa_Fe	10728	10,7	6,4	1021,2	1018,1	5	0,9	3,6	21,1	1,2	1	0	0	0	0,801497678
La_Plata	Buenos_Aires	10708	6,1	3,1	1031,1	1028,2	9,8	2,2	5,1	11,4	-1,2	0	0	0	0	0,74553602
Esquel_Aero	Chubut	10517	1,6	-1,4	1019,6	924,3	15,4	1,2	3,1	10,3	-6	1	0	0	0	0,618034311
Paso_De_Los_Libres_Aero	Corrientes	10709	12,7	10,9	1021,6	1013	11,3	4,6	6,7	16	8,4	0	1	0	0	0,064815947
Tartagal_Aero	Salta	10525	15,7	9,7	1016	964,3	10	2	6,2	24,4	9,2	0	0	0	0	0,359536203
Villa_Dolores_Aero	Cordoba	10718	9,9	0,9	1016,2	949,9	16,6	5,7	12,9	25,1	6,8	0	0	0	0	0,698908804
Rio_Cuarto_Aero	Cordoba	11019	24,9	10,7	1004,6	957,4	10,6	9	13,9	34	16	0	0	0	0	0,456314935
Trelew_Aero	Chubut	10527	9,7	8,6	1004,5	999,2	19,5	2,6	5,1	17,6	6	1	1	0	0	0,036756703
Comodoro_Rivadavia_Aero	Chubut	10218	18	4,3	1013,9	1008,4	15,1	5,4	9,3	27	7,9	0	0	0	0	0,14091037
Chamical_Aero	La_Rioja	10913	13,1	2,2	1019,2	965,4	17,5	3,9	14,9	26,6	7	0	0	0	0	0,469637859
Ezeiza_Aero	Buenos_Aires	10430	14,9	11,7	1016,2	1013,8	6,3	1,3	4,1	22,8	8,2	1	0	0	0	0,753660044
El_Bolson	Rio_Negro	10730	2,1	-0,3	1019,7	978	22,5	0,9	5,1	12,5	-4,9	0	1	0	0	0,368428511
Ezeiza_Aero	Buenos_Aires	10312	17,9	10,4	1011,6	1009,2	10	3,4	5,7	26	14	0	1	0	0	0,853241153
Neuquen_Aero	Neuquen	10819	15,2	-2	1011,8	979,9	14,6	6,6	12,4	27	10,8	0	0	0	0	0,22205701
San_Juan_Aero_II	San_Juan	10917	4,3	-5	1026	953,9	11,6	2,2	3,6	14,4	-4,1	0	0	0	0	0,746589528
Junin_Aero	Buenos_Aires	10412	15,5	8,9	1013,7	1004	10,8	5,1	6,2	19,5	12	0	0	0	0	0,677088153
Paso_De_Los_Libres_Aero	Corrientes	10909	24,3	18,1	1016,8	1008,6	10,8	3,3	5,1	33	18	0	0	0	0	0,029456064
Santiago_Del_Estero_Aero	Santiago_del_Estero	10711	13,2	12,6	1013,3	989,7	3,1	1,3	4,1	16,2	11	1	1	0	0	0,544668146
Corrientes_Aero	Entre_Rios	10107	24,7	22,7	1002,4	995,3	7,7	2,8	6,7	29,4	21	0	1	0	0	0,206431406
San_Luis_Aero	San_Luis	11021	18,7	2,1	1010,9	930,9	20	6,2	14,4	25,6	8,6	0	0	0	0	0,034444015
Ceres_Aero	Santa_Fe	10608	17,7	9,3	1022,3	1011,8	11,4	3,3	4,1	26	9	0	0	0	0	0,958171884
La_Rioja_Aero	La_Rioja	10206	32,3	15,5	1007,3	960,3	19,6	3,7	5,1	40	23,5	0	0	0	0	0,751126659
Reconquista_Aero	Santa_Fe	10128	25,9	16,2	1014,1	1008	13	2,9	5,1	32,5	17,4	0	0	0	0	0,418294827
Viedma_Aero	Rio_Negro	10224	17,3	13,1	1008,1	1007,3	20,9	8,6	13,9	28,1	14	0	1	0	0	0,030122407
Ezeiza_Aero	Buenos_Aires	10622	9,2	1,6	1012,3	1009,8	10,1	3,4	6,2	14,2	-1,4	0	0	0	0	0,195995094
General_Pico_Aero	La_Pampa	10426	21,4	15,2	1012,1	995,3	15,9	3,1	5,1	31	15,5	0	0	0	0	0,086329821
Catamarca_Aero_II	Catamarca	10122	27,1	15,6	1010,1	959,3	20	6,1	7,7	32,5	22,1	0	0	0	0	0,783299248
Reconquista_Aero	Santa_Fe	11013	21,7	17,9	1012,9	1006,7	7,4	1,7	3,6	27,5	15,4	1	0	0	0	0,413421656
Gualeguaychu_Aero	Entre_Rios	10124	27,8	19,2	1003,4	1000,8	13,4	5,8	9,3	34,1	20,5	0	1	0	0	0,188409262
Marcos_Juarez_Aero	Cordoba	10413	12,6	2,9	1021,4	1007,5	20	2,4	3,6	20,7	2,2	0	0	0	0	0,266343832
Catamarca_Aero_II	Catamarca	10406	24,4	8,7	1004,5	953,8	20	4,4	8,7	34,5	15,5	0	0	0	0	0,792060388
Rio_Gallegos_Aero	Santa_Cruz	10119	21,4	9	1020,8	1018,5	16,4	4,8	8,7	30	12,5	0	0	0	0	0,912697586
Rosario_Aero	Santa_Fe	10120	22,9	14,6	1020,2	1017,4	11,9	5,8	7,2	29,2	19	0	0	0	0	0,23990488
Corrientes_Aero	Entre_Rios	10718	20,7	15,4	1008,6	1001,4	9,8	4,2	11,3	26,4	15,4	0	0	0	0	0,65720949
Mendoza_Aero	Mendoza	10808	9,4	-0,1	1016,5	935,4	12,1	1	2,6	21,8	7,7	0	1	0	0	0,477873143
Monte_Caseros_Aero	Corrientes	10130	28,8	19,2	1010,6	1004,6	12,7	1,6	3,1	36,1	21,6	0	0	0	0	0,421480485
Tandil_Aero	Buenos_Aires	10420	17,1	9,1	1019,2	998,6	17,5	1,8	3,1	27,5	6,5	0	0	0	0	0,673180343
Posadas_Aero	Misiones	10330	24,9	17,8	1015,6	1001,2	13,7	1,5	7,7	31,5	19,5	0	0	0	0	0,223537566
